timestamp,open,high,low,close,volume
2025-05-06 14:02:00+00:00,29998.01992454022,30012.699661619543,29984.40167341074,29998.7934579386,913
2025-05-06 14:03:00+00:00,29998.98945403903,30015.352652164856,29982.54833797881,29998.92971356409,273
2025-05-06 14:04:00+00:00,29999.642952901384,30002.74434291559,29984.64680064608,30001.596560002636,108
2025-05-06 14:05:00+00:00,29999.15372359858,30010.794018088356,29986.75364333746,29997.50597318388,416
2025-05-06 14:06:00+00:00,30000.056467776234,30009.568715383513,29999.66198481989,29998.74513368864,232
2025-05-06 14:07:00+00:00,29999.945684674996,30006.63002745074,29980.97035370087,29999.669365937716,978
2025-05-06 14:08:00+00:00,30000.72801750435,30015.58388921067,29997.58659155548,29999.617198741373,344
2025-05-06 14:09:00+00:00,30002.001538049677,30017.575906369428,29996.185078067807,30003.378428413856,393
2025-05-06 14:10:00+00:00,30003.128817217683,30014.316176092445,29997.52733944378,30003.210403448917,979
2025-05-06 14:11:00+00:00,30004.81635206336,30009.84135686458,29995.194344232903,30007.534710989705,343
2025-05-06 14:12:00+00:00,30004.76952505,30019.890942258804,30000.68358030593,30005.502925723096,661
2025-05-06 14:13:00+00:00,30002.57791310041,30015.819669604665,29987.06382276245,30002.93457453522,944
2025-05-06 14:14:00+00:00,30001.699952049326,30018.838731395088,29993.32238643233,30002.812531903153,757
2025-05-06 14:15:00+00:00,30002.711749604656,30019.948159773598,30001.712210728034,30002.341800056245,583
2025-05-06 14:16:00+00:00,30000.2430403871,30018.606616120494,29987.810157307435,29999.002481355885,900
2025-05-06 14:17:00+00:00,30001.129233520092,30016.31731807663,29988.4398940245,29999.922417090962,945
2025-05-06 14:18:00+00:00,30000.348800821866,30007.067302557465,29982.471222504973,30000.93600319724,253
2025-05-06 14:19:00+00:00,30000.36086173268,30013.780582863914,29996.550799586734,29999.671054816576,690
2025-05-06 14:20:00+00:00,30000.930235437056,30011.48656781338,29995.68640753939,29999.876283596677,875
2025-05-06 14:21:00+00:00,30000.983333013857,30010.693415117752,29981.159941623642,29999.47318186322,982
2025-05-06 14:22:00+00:00,30000.815507428342,30019.534675667688,29992.378930926167,30000.838493793755,896
2025-05-06 14:23:00+00:00,30000.365464631148,30005.797377078918,29996.125592962366,30000.404793445192,151
2025-05-06 14:24:00+00:00,30001.149427946282,30010.664436056326,29995.800271256554,30002.07042084469,493
2025-05-06 14:25:00+00:00,30000.10111398015,30000.50095263688,29999.156842384145,29999.295255841254,498
2025-05-06 14:26:00+00:00,29999.252160556112,30017.435498352854,29980.55562356762,29999.64468299163,322
2025-05-06 14:27:00+00:00,30000.577495207624,30002.362648106755,29989.991067214138,29998.95361581208,641
2025-05-06 14:28:00+00:00,29999.702288485052,30010.400051795303,29997.44631947858,30000.220215441113,319
2025-05-06 14:29:00+00:00,29998.269187852802,30001.01776054459,29981.386174817733,29997.215499571208,174
2025-05-06 14:30:00+00:00,29997.965107946067,30007.288372259885,29996.051034340646,29998.537596458573,831
2025-05-06 14:31:00+00:00,29997.914766283688,30003.125434089376,29984.092697199612,29997.57080685542,386
2025-05-06 14:32:00+00:00,29998.067037983634,30016.57254382324,29994.278964889752,29998.87593375383,613
2025-05-06 14:33:00+00:00,29997.801797226843,30005.067197227672,29993.944813724607,29997.172943198402,635
2025-05-06 14:34:00+00:00,29999.234552356767,30015.32789777655,29989.878123759838,29998.404076624585,331
2025-05-06 14:35:00+00:00,29999.062152504634,30009.573401840167,29998.809591345773,29998.03598105748,605
2025-05-06 14:36:00+00:00,29997.293128171797,29998.375571096578,29978.96108689726,29997.26784929946,777
2025-05-06 14:37:00+00:00,29998.098305616906,30014.28822698834,29996.420710280254,29996.53343809189,243
2025-05-06 14:38:00+00:00,29995.432399113124,30010.24764442494,29989.3017692735,29995.262474413546,129
2025-05-06 14:39:00+00:00,29993.730157973852,29996.91289277375,29987.948973705286,29992.48988419103,962
2025-05-06 14:40:00+00:00,29992.76371807381,30007.902558118574,29988.23848341935,29992.76316878878,364
2025-05-06 14:41:00+00:00,29992.169136000135,30010.87669589005,29973.106153654408,29993.02788897035,243
2025-05-06 14:42:00+00:00,29991.1899248306,29991.393951996357,29987.814181701084,29990.51855067245,830
2025-05-06 14:43:00+00:00,29991.24228799353,29995.468976884364,29978.98632361681,29990.308217838156,997
2025-05-06 14:44:00+00:00,29991.48472615275,29993.684595524537,29979.61068292331,29991.29962176236,611
2025-05-06 14:45:00+00:00,29990.420943210273,30002.51253930643,29973.265247195777,29990.65435497762,208
2025-05-06 14:46:00+00:00,29988.988922821678,30006.324268456563,29971.96442371676,29987.82897109039,587
2025-05-06 14:47:00+00:00,29989.140868612853,29990.221437759817,29976.59831421462,29989.735062951197,533
2025-05-06 14:48:00+00:00,29988.17578141839,29994.1150349558,29984.431628328264,29987.693453760665,544
2025-05-06 14:49:00+00:00,29987.854427374303,29996.52507872988,29971.063472178925,29987.88759174054,686
2025-05-06 14:50:00+00:00,29988.29366054234,30001.905895258347,29975.662852678353,29990.17571003956,677
2025-05-06 14:51:00+00:00,29988.620310283015,29994.464496539822,29975.573775185712,29987.222631715955,882
2025-05-06 14:52:00+00:00,29988.04369554539,29993.55296254836,29979.465635392626,29988.828166919993,659
2025-05-06 14:53:00+00:00,29988.56796009226,30004.002334412125,29982.851473446684,29987.83417120799,871
2025-05-06 14:54:00+00:00,29989.43005893862,29992.438312879254,29979.24208673155,29988.299419007584,391
2025-05-06 14:55:00+00:00,29990.318365242056,30001.56906239261,29985.019478892944,29990.56346948385,636
2025-05-06 14:56:00+00:00,29990.735187573184,30008.88757486691,29989.5518240811,29991.957791998608,570
2025-05-06 14:57:00+00:00,29990.130414419087,30000.67917573346,29986.41250671145,29990.563563016858,302
2025-05-06 14:58:00+00:00,29990.098884049723,29993.75969258414,29982.73897722457,29991.539019146345,207
2025-05-06 14:59:00+00:00,29989.563649472464,29998.281677734143,29971.59294227203,29990.50347560957,607
2025-05-06 15:00:00+00:00,29989.614375476565,30001.378556766762,29980.664800035996,29989.54412292898,402
2025-05-06 15:01:00+00:00,29988.789253387713,29990.079535615107,29986.1747432901,29989.457430883624,147
2025-05-06 15:02:00+00:00,29988.687257257483,30007.92488712789,29969.932011338104,29987.967046532267,969
2025-05-06 15:03:00+00:00,29989.464104621067,30007.8720384856,29985.177217795022,29988.565728478035,849
2025-05-06 15:04:00+00:00,29990.32887277413,29998.19730605315,29984.885524249847,29990.183476768663,282
2025-05-06 15:05:00+00:00,29989.422914328734,29992.7742463539,29981.615326733147,29990.703991612998,206
2025-05-06 15:06:00+00:00,29990.334838352494,30008.462873441036,29979.495677771534,29992.005268310295,774
2025-05-06 15:07:00+00:00,29989.140039501817,29999.402296427896,29979.00530024287,29987.54090328406,649
2025-05-06 15:08:00+00:00,29989.382279344576,29989.4489456815,29981.831176463063,29988.787569590953,967
2025-05-06 15:09:00+00:00,29989.973602929287,30007.395279946104,29985.812453746814,29990.29725025766,394
2025-05-06 15:10:00+00:00,29990.50761039662,29997.963872974753,29985.99600833444,29990.732716134942,664
2025-05-06 15:11:00+00:00,29991.09270835719,29995.346740944482,29985.00458886609,29991.81603612625,485
2025-05-06 15:12:00+00:00,29990.706066603943,29997.33997450395,29975.996978953015,29991.4869521626,173
2025-05-06 15:13:00+00:00,29990.618094580674,29994.99731545093,29972.977226931005,29991.02073625402,434
2025-05-06 15:14:00+00:00,29991.81625840808,30002.666572825157,29983.556529791505,29992.136111896754,217
2025-05-06 15:15:00+00:00,29990.76411133723,29995.42637230393,29989.66962539591,29991.07823911934,620
2025-05-06 15:16:00+00:00,29991.80886641201,29995.17821351988,29982.83543643451,29991.880753509224,640
2025-05-06 15:17:00+00:00,29991.735290884604,30010.6528188092,29989.549203161314,29991.101002213964,730
2025-05-06 15:18:00+00:00,29992.796050980225,30003.360614554014,29979.460972772664,29994.312321587007,506
2025-05-06 15:19:00+00:00,29992.998017963655,30009.8839499411,29990.239749967604,29993.454052614856,622
2025-05-06 15:20:00+00:00,29993.922762182265,30005.991656899478,29986.178648345565,29995.222269892314,442
2025-05-06 15:21:00+00:00,29993.7159604979,30006.294822151685,29989.004714968378,29995.219629741365,902
2025-05-06 15:22:00+00:00,29992.927522410602,30009.118502450157,29988.86336680716,29992.92508396709,706
2025-05-06 15:23:00+00:00,29993.17388037222,30004.08645386873,29982.49898597777,29992.76548260761,158
