timestamp,open,high,low,close,volume
2025-05-02 21:17:05.671660,0.0,0.0,0.0,0.0,0
2025-05-02 21:18:05.671660,1.0,1.1,0.9,1.05,10
2025-05-02 21:19:05.671660,2.0,2.2,1.8,2.1,20
2025-05-02 21:20:05.671660,3.0,3.3000000000000003,2.7,3.1500000000000004,30
2025-05-02 21:21:05.671660,4.0,4.4,3.6,4.2,40
2025-05-02 21:22:05.671660,5.0,5.5,4.5,5.25,50
2025-05-02 21:23:05.671660,6.0,6.6000000000000005,5.4,6.300000000000001,60
2025-05-02 21:24:05.671660,7.0,7.700000000000001,6.3,7.3500000000000005,70
2025-05-02 21:25:05.671660,8.0,8.8,7.2,8.4,80
2025-05-02 21:26:05.671660,9.0,9.9,8.1,9.450000000000001,90
2025-05-02 21:27:05.671660,10.0,11.0,9.0,10.5,100
2025-05-02 21:28:05.671660,11.0,12.100000000000001,9.9,11.55,110
2025-05-02 21:29:05.671660,12.0,13.200000000000001,10.8,12.600000000000001,120
2025-05-02 21:30:05.671660,13.0,14.3,11.700000000000001,13.65,130
2025-05-02 21:31:05.671660,14.0,15.400000000000002,12.6,14.700000000000001,140
2025-05-02 21:32:05.671660,15.0,16.5,13.5,15.75,150
2025-05-02 21:33:05.671660,16.0,17.6,14.4,16.8,160
2025-05-02 21:34:05.671660,17.0,18.700000000000003,15.3,17.85,170
2025-05-02 21:35:05.671660,18.0,19.8,16.2,18.900000000000002,180
2025-05-02 21:36:05.671660,19.0,20.900000000000002,17.1,19.95,190
2025-05-02 21:37:05.671660,20.0,22.0,18.0,21.0,200
2025-05-02 21:38:05.671660,21.0,23.1,18.900000000000002,22.05,210
2025-05-02 21:39:05.671660,22.0,24.200000000000003,19.8,23.1,220
2025-05-02 21:40:05.671660,23.0,25.3,20.7,24.150000000000002,230
2025-05-02 21:41:05.671660,24.0,26.400000000000002,21.6,25.200000000000003,240
2025-05-02 21:42:05.671660,25.0,27.500000000000004,22.5,26.25,250
2025-05-02 21:43:05.671660,26.0,28.6,23.400000000000002,27.3,260
2025-05-02 21:44:05.671660,27.0,29.700000000000003,24.3,28.35,270
2025-05-02 21:45:05.671660,28.0,30.800000000000004,25.2,29.400000000000002,280
2025-05-02 21:46:05.671660,29.0,31.900000000000002,26.1,30.450000000000003,290
2025-05-02 21:47:05.671660,30.0,33.0,27.0,31.5,300
2025-05-02 21:48:05.671660,31.0,34.1,27.900000000000002,32.550000000000004,310
2025-05-02 21:49:05.671660,32.0,35.2,28.8,33.6,320
2025-05-02 21:50:05.671660,33.0,36.300000000000004,29.7,34.65,330
2025-05-02 21:51:05.671660,34.0,37.400000000000006,30.6,35.7,340
2025-05-02 21:52:05.671660,35.0,38.5,31.5,36.75,350
