timestamp,open,high,low,close,volume
2025-04-22 16:46:00+00:00,29998.266544498245,30016.63425454252,29990.167229534043,29997.80869856494,898
2025-04-22 16:51:00+00:00,29999.11113832884,30000.749276669718,29998.11470840903,29999.21338142744,887
2025-04-22 16:56:00+00:00,29998.68040221315,30015.183237375713,29981.957043126095,29996.918177245192,563
2025-04-22 17:01:00+00:00,29997.293794431604,30006.302164300647,29983.526393108,29996.867495732797,605
2025-04-22 17:06:00+00:00,29997.497441227722,30003.954691545554,29990.649511720345,29997.306811192146,971
2025-04-22 17:11:00+00:00,29998.027819469997,30016.136115502675,29982.478670509878,29998.15741582136,941
2025-04-22 17:16:00+00:00,29997.989341893546,30010.15544264133,29994.019856069135,29997.82313831098,225
2025-04-22 17:21:00+00:00,29997.265487967707,29998.973833610264,29996.173593287425,29997.64883551358,780
2025-04-22 17:26:00+00:00,29998.271816049826,30002.210628947945,29980.656595450127,29998.737627126226,249
2025-04-22 17:31:00+00:00,29997.558112445382,30000.558227847276,29991.951909348714,29997.952993932686,986
2025-04-22 17:36:00+00:00,29998.27039929185,30013.91953465317,29992.109946657743,29996.41370819063,981
2025-04-22 17:41:00+00:00,29996.554228274792,30005.951260768677,29982.28950634115,29995.720926688136,639
2025-04-22 17:46:00+00:00,29995.92800323934,29996.38602418836,29991.595910079537,29995.469830606155,689
2025-04-22 17:51:00+00:00,29997.6595248068,30016.618454422674,29992.40249281131,29997.351869077735,289
2025-04-22 17:56:00+00:00,29997.995378417003,30012.10221083357,29996.391886559686,29996.43959493601,144
2025-04-22 18:01:00+00:00,29998.12423497527,30016.46117867361,29980.248677822015,29999.867922553865,712
2025-04-22 18:06:00+00:00,29997.19159069507,30016.59336565896,29996.77395005761,29997.238911549495,877
2025-04-22 18:11:00+00:00,29998.77410789238,30002.374198463713,29986.92978770868,29999.645772531094,633
2025-04-22 18:16:00+00:00,29997.324481447,30000.80298300904,29992.989383477034,29995.812082672797,823
2025-04-22 18:21:00+00:00,29995.80445060282,30000.526027390722,29985.205669143943,29993.342225501223,137
2025-04-22 18:26:00+00:00,29994.38504730512,29995.545100490082,29991.081698417045,29994.843839783633,360
