timestamp,open,high,low,close,volume,rsi,ema_20,ema_50,macd,macd_signal,bb_upper,bb_lower,bb_width,mfi,stoch_rsi
2025-04-22 20:51:00+00:00,29981.893863957408,29984.233450525408,29976.41704196577,29980.33476674197,349,25.564622888771837,29986.90740767668,29990.96360352034,-2.9900688245325,-2.498585955356561,29993.782403130215,29980.838209491107,0.04316557072604317,50.154207784332684,0.0
2025-04-22 20:56:00+00:00,29984.167971618896,29987.51924459649,29966.837833973103,29983.57411059864,169,38.047680545054035,29986.589950812107,29990.673819484196,-2.8850848179281456,-2.5758857278708778,29992.896860227294,29980.761264594184,0.04046975293003619,43.324841007458744,0.8819564354126659
2025-04-22 21:01:00+00:00,29985.33177235103,29999.76364172556,29985.22630440218,29983.99292083395,641,39.461258905976045,29986.34261462371,29990.411823458697,-2.7365445681389247,-2.6080174959244875,29992.059994412466,29980.771888391177,0.037644065377296705,51.34084238209214,1.0
2025-04-22 21:06:00+00:00,29986.204291510985,29998.639964191458,29979.850889863723,29987.842616617283,902,50.61564161600971,29986.485471956432,29990.31107024923,-2.281882947350823,-2.542790586209755,29991.56378129942,29980.960267736915,0.035361238269165374,42.73173026011049,1.0
2025-04-22 21:11:00+00:00,29985.943030771967,29990.148478909254,29984.72343789401,29986.91801969323,692,48.313199750883555,29986.526666978985,29990.178009443116,-1.9734192332980456,-2.428916315627413,29991.395678876954,29980.970506543843,0.03476658666719463,35.42937161649341,0.9080898908664852
2025-04-22 21:16:00+00:00,29986.40475580288,29987.15120058068,29972.947420585275,29984.723471195342,790,43.28078446669747,29986.35493404721,29989.96410598242,-1.8843199730181368,-2.319997047105558,29991.11266077583,29980.863986680484,0.03417821011834551,28.976192971517023,0.7072032387514412
2025-04-22 21:21:00+00:00,29986.367003267656,30002.3049281473,29983.334150990824,29987.105251235436,633,49.436631529418165,29986.426392827037,29989.851994031556,-1.6030395810194022,-2.176605553888327,29990.866344422746,29980.924867264646,0.03315384435661871,34.77797509019018,0.9529356430798716
2025-04-22 21:26:00+00:00,29986.616688349342,30002.149293390547,29981.880668576046,29986.68798887702,130,48.444667719986334,29986.45130673656,29989.727915398045,-1.3976808343322773,-2.0208206099771173,29990.458939844833,29981.049579000613,0.03137943692466272,27.172934647831127,0.9133378997612227
2025-04-22 21:31:00+00:00,29987.07397481222,29991.727082894253,29982.51179934564,29987.08654124191,451,49.48724646072072,29986.51180526088,29989.624332097806,-1.1890658916126995,-1.854469666304234,29989.86874527111,29981.319466943612,0.028511285443417096,28.704100408054188,0.9549561170515556
2025-04-22 21:36:00+00:00,29988.14445506048,29996.10842601976,29968.19937587862,29987.76819885223,320,51.30117163475552,29986.63146179339,29989.551542558766,-0.9576932822019444,-1.6751143894837761,29990.018429902444,29981.29402128795,0.02909527324950076,29.097155138568766,1.0
2025-04-22 21:41:00+00:00,29986.13231469983,29998.557533075335,29981.953795776208,29984.657004788576,668,43.60461788104327,29986.443418269122,29989.35959990111,-1.0136909832435776,-1.5428297082357365,29989.939927183004,29981.200427365853,0.02914568495941008,36.10910832493438,0.7009484904259614
2025-04-22 21:46:00+00:00,29987.60990750523,30006.332659506035,29976.509501087767,29988.56863760996,397,53.12630444916758,29986.64582011111,29989.328581772046,-0.7339727064791077,-1.381058307884411,29989.964759980663,29981.189111766944,0.02926623100328058,34.384974106026704,1.0
2025-04-22 21:51:00+00:00,29989.788041389053,29999.51574683201,29979.259052771387,29989.530735793865,105,55.132831403466575,29986.92057398566,29989.336509380748,-0.4297072760309675,-1.1907881015137223,29990.351362704907,29981.026176347314,0.03109878992364634,38.78516699424924,1.0
2025-04-22 21:56:00+00:00,29990.655642423342,29999.026051887413,29983.8599042844,29989.78327006528,258,55.66925325793895,29987.193211707527,29989.354029407594,-0.16628054646935198,-0.9858865905048482,29990.700447701467,29980.873176022793,0.032773099269773245,45.290617100414906,1.0
2025-04-22 22:01:00+00:00,29988.459182096445,29994.210617159617,29975.306106595428,29988.11100970665,690,51.29576871707161,29987.280621040776,29989.30528353697,-0.09139683486137073,-0.8069886393761527,29990.723491449127,29980.866478695454,0.03287227421710936,37.937708150196165,0.7518107712559934
2025-04-22 22:06:00+00:00,29988.047478893644,30006.99670899475,29976.822244019488,29987.658179608217,676,50.14689492900539,29987.31657899958,29989.24069122604,-0.06780889960646164,-0.6591526914222146,29990.899117214296,29980.920146955625,0.03327886457709395,44.515625318657534,0.6592818205008345
2025-04-22 22:11:00+00:00,29988.23177718737,29990.067477277644,29986.187635462607,29987.667613742837,929,50.17193388848428,29987.35001087989,29989.179001912977,-0.04780299201593152,-0.536882751540958,29991.044914588034,29981.172412689237,0.03292358474898918,34.44847085257558,0.5562551383798768
2025-04-22 22:16:00+00:00,29987.258424082404,29990.73033065801,29979.178213902247,29986.66552654148,253,47.446020896579014,29987.28482189528,29989.08043425135,-0.11152266462158877,-0.45181073415708417,29991.10050333737,29981.340383637067,0.03254868254802728,37.64626041353899,0.33621882575402096
2025-04-22 22:21:00+00:00,29986.48740223609,30001.203557771507,29979.474657761708,29986.07800284692,964,45.8723752988799,29987.169886747815,29988.962691843335,-0.2070425585116027,-0.40285709902798794,29991.071852052963,29981.62232583516,0.03151276209060662,49.50779790292986,0.20919379754297493
2025-04-22 22:26:00+00:00,29984.295548284,29995.89926113394,29965.212725814763,29983.05466270853,134,38.74999591259817,29986.777960648837,29988.731004426285,-0.5206987535530061,-0.4264254299329916,29990.975635063085,29981.805217866837,0.03058193088873682,54.42152145792295,0.0
2025-04-22 22:31:00+00:00,29983.8761926126,30000.46352781226,29968.446736068963,29982.38075159369,842,37.35762968667368,29986.35917883406,29988.48197490344,-0.8142661889869487,-0.5039935817437831,29990.599253794233,29982.38619762087,0.02738918568600608,55.81771147344634,0.0
2025-04-22 22:36:00+00:00,29984.31474087175,30002.96172523234,29968.29298853961,29982.81259926052,566,38.873370383333,29986.021409350866,29988.259646446855,-1.0005403921677498,-0.6033029438285764,29990.68108803016,29982.22821225112,0.028188980250120413,60.265810328065655,0.08277478459298529
2025-04-22 22:41:00+00:00,29984.79056266705,29999.101896587214,29968.732354983946,29982.465072180144,101,38.07493701294178,29985.682710572702,29988.032408240317,-1.1628025077188795,-0.7152028566066371,29990.82918550377,29981.927329912138,0.029686331290593386,63.321541132563084,0.039172240706919215
2025-04-22 22:46:00+00:00,29984.133463239108,29999.55908917892,29979.15622262479,29984.293533648884,168,44.53034629913415,29985.55040800853,29987.88578570732,-1.1308194610573992,-0.7983261774967895,29990.686909200493,29981.714697918578,0.029921133859843435,67.23543175724238,0.3917029303570847
2025-04-22 22:51:00+00:00,29982.74329210271,29985.265059345325,29976.19108938781,29980.968576512525,993,36.980833258208115,29985.11404310415,29987.614522601645,-1.3581134329688211,-0.9102836285911959,29990.917665380006,29980.888997420992,0.033444608448769904,54.7084877308474,0.0
2025-04-22 22:56:00+00:00,29982.55155535021,29984.790326617785,29975.877165908427,29983.511125908524,636,44.70133531402441,29984.961384323615,29987.45360508427,-1.3178912262883387,-0.9918051481306245,29990.941239692584,29980.74418857973,0.03400621823459962,56.187322175183255,0.41311689569944887
2025-04-22 23:01:00+00:00,29982.07363967642,29992.78126199172,29972.29283664643,29981.93136259101,921,41.31458203849156,29984.672810825272,29987.23704655512,-1.3973804033521446,-1.0729201991749284,29990.91958020018,29980.248459207705,0.03558750426693014,61.875185465147325,0.231894872886304
2025-04-22 23:06:00+00:00,29982.07734907014,29982.32687115576,29969.40807742082,29982.541558622885,602,43.10757884707107,29984.469834425043,29987.052909773465,-1.3950570790948404,-1.1373475751589108,29990.845138669963,29979.908257712497,0.036474048892392044,56.32013401592616,0.42799673155839524
2025-04-22 23:11:00+00:00,29981.936453020982,29990.252210839004,29969.316579577386,29979.512217000945,944,37.05476959322313,29983.99768038465,29986.757196331408,-1.618995605953387,-1.2336771813178062,29990.96655405859,29979.02940989978,0.039810388401501244,65.49544729384658,0.005605016373335401
2025-04-22 23:16:00+00:00,29982.22282530429,29983.724675864712,29973.864015918567,29984.215964024443,808,49.02362663395963,29984.018469302726,29986.65754016251,-1.4007682435731112,-1.2670953937688674,29990.658619894657,29978.982120580924,0.038941368230849524,66.00854050824262,0.9129483364042374
2025-04-22 23:21:00+00:00,29982.056445026545,29996.047204475875,29972.702716258427,29980.27497648388,696,41.84446600050892,29983.661946177122,29986.407243547663,-1.528209991454787,-1.3193183133060515,29990.76729838435,29978.43523926077,0.04112797436597928,75.85917123693176,0.4038625085184856
2025-04-22 23:26:00+00:00,29983.627235210934,30003.378933099168,29969.37700081094,29983.19856517492,491,47.9356859327559,29983.617814653102,29986.281413023244,-1.3774212659627665,-1.3309389038373944,29990.246905566313,29978.418624835303,0.03944820391246919,79.36113069166615,0.9096604361414748
2025-04-22 23:31:00+00:00,29983.755619199896,29989.35816765405,29976.64830616257,29983.792888305245,811,49.10276023413098,29983.634488334257,29986.183823818617,-1.1961744505169918,-1.303986013173314,29989.459036511333,29978.632709141428,0.03610695973393127,69.68996019458936,1.0
2025-04-22 23:36:00+00:00,29983.44278746969,29996.007773873785,29982.61705198476,29984.11156465062,830,49.7531579475281,29983.67992417391,29986.102558753206,-1.0151188672643912,-1.2462125839915297,29988.494937587573,29979.02963752371,0.03156808666333713,73.35662465195877,1.0
2025-04-22 23:41:00+00:00,29984.209783420098,29995.978268665844,29982.78785792957,29982.635521909742,992,46.771874043475684,29983.58045729161,29985.966596524053,-0.9794448954198742,-1.1928590462771986,29987.79778340024,29979.17924293136,0.028744288594357414,63.39592197021594,0.7665825151982458
2025-04-22 23:46:00+00:00,29983.61148345895,29995.388469891423,29975.045443438743,29983.67306221681,230,49.08153744812006,29983.589276808296,29985.8766540022,-0.8575666890428693,-1.1258005748303328,29987.154562765325,29979.423951827128,0.02578306493279709,59.56841066952484,0.9474159547502232
2025-04-22 23:51:00+00:00,29983.510746291155,29999.461520427187,29972.860204057997,29983.73445668184,667,49.22194565680585,29983.603103462916,29985.792646264148,-0.7474076618891559,-1.0501219922420975,29986.407946874246,29979.77725201211,0.022114779655045082,62.938158507672576,0.958409114734889
2025-04-22 23:56:00+00:00,29981.942652633326,29991.760409306586,29964.500933441785,29980.874378823733,225,43.24007552236078,29983.34322492585,29985.599773031194,-0.8807376245968044,-1.0162451187130388,29985.8175227096,29979.78856140498,0.02010806426657959,60.867603970006236,0.4900628833360732
2025-04-23 00:01:00+00:00,29982.494602942897,29997.606952387792,29967.103908713845,29984.160787882865,130,50.66009372270217,29983.421088064613,29985.543342241064,-0.7129978399607353,-0.9555956629625781,29985.40420885467,29980.010153763506,0.017990553883431085,68.16184327764498,1.0
2025-04-23 00:06:00+00:00,29982.6772686916,29986.08515376293,29968.735570045672,29983.59323370892,489,49.45764387708235,29983.437482887883,29985.466867396666,-0.6187274261028506,-0.8882220155906327,29985.455125496857,29980.013094221362,0.018150550431976966,62.09855603931905,0.911619169512144
2025-04-23 00:11:00+00:00,29980.872991408785,29992.558221296676,29973.56363992366,29981.008861905782,963,44.30121560749657,29983.206185651492,29985.292043651927,-0.7439785285896505,-0.8593733181904364,29985.486052375898,29979.844978373527,0.01881445130179804,62.277861767379314,0.5326184033037746
2025-04-23 00:16:00+00:00,29979.17282058128,29984.34408039069,29975.193429194,29978.11605662813,900,39.35508780551321,29982.72141145879,29985.010632396094,-1.0643964398223034,-0.9003779425168098,29985.875980987053,29978.98539549914,0.02298207760258129,60.25542274076988,0.1690748555784801
2025-04-23 00:21:00+00:00,29978.18198752458,29997.973714168336,29977.489705608365,29978.487920476786,843,40.27815297398315,29982.31822184146,29984.754839771806,-1.2736418873100774,-0.9750307314754634,29986.081598419187,29978.382062896664,0.02568032815572316,59.81375210704519,0.08165101152812695
2025-04-23 00:26:00+00:00,29978.769639705573,29997.308416150358,29966.858011839184,29978.598258904065,611,40.56721536037588,29981.963939656944,29984.513405227975,-1.4142642649349,-1.0628774381673507,29985.982757092755,29977.91137674861,0.026920801127862586,52.04056706575526,0.10722042639709435
2025-04-23 00:31:00+00:00,29979.11135471557,29998.746384697013,29965.80736416401,29977.979034104595,983,39.41424588464426,29981.584424842433,29984.25715538,-1.5577183708373923,-1.161845624701359,29986.174231174333,29977.420948426236,0.029195323335366334,42.817307251462964,0.0052329100545718136
2025-04-23 00:36:00+00:00,29980.17973760177,29991.77313944321,29962.34736771697,29980.082314504616,431,45.11972842703432,29981.441366715022,29984.093436129988,-1.4845763606936089,-1.2263917718998092,29985.989475359293,29977.262823100897,0.029106667580203985,37.706905183541245,0.5099192927228924
2025-04-23 00:41:00+00:00,29977.984481838863,29988.674997408576,29975.42400396956,29978.723797087925,317,42.34586190534363,29981.18255056006,29983.882862049908,-1.518724877598288,-1.284858393039505,29986.004694692725,29976.926847217146,0.03027819768696304,43.551339850389326,0.26455307690578306
2025-04-23 00:46:00+00:00,29979.165302826605,29982.317777864144,29960.39610454632,29979.535104532977,955,44.53873639963212,29981.025650938434,29983.712361755126,-1.4634523253989755,-1.3205771795113992,29985.90080230229,29976.73009419859,0.030588077829777852,33.42732639442917,0.45852683599548694
2025-04-23 00:51:00+00:00,29979.60510883773,29992.79778718188,29978.65501237207,29980.17204142132,165,46.2666531246932,29980.944354793948,29983.573525663604,-1.3526603196114593,-1.3269938075314114,29985.89071482041,29976.806164122507,0.030300674154942416,39.00990419700628,0.6113721098253596
2025-04-23 00:56:00+00:00,29978.77294614601,29988.6136728263,29964.511271945456,29977.69480802297,847,40.92607413435296,29980.63487414909,29983.342987716915,-1.4480565939302323,-1.3512063648111756,29985.630231031955,29976.414532310828,0.030738440483475103,36.18746459780524,0.13896377767048385
2025-04-23 01:01:00+00:00,29978.81816235956,29992.38285968744,29962.63630430881,29980.11138317411,545,47.3149666290232,29980.58501786576,29983.216258127002,-1.313519969509798,-1.3436690857509004,29985.627906466685,29976.400497545113,0.03077750758996758,35.259968277186076,0.7041021368602036
2025-04-23 01:06:00+00:00,29979.96402551317,29984.08385055317,29965.973257368016,29979.277221919765,467,45.486258670352925,29980.460465870903,29983.061786118873,-1.259687671870779,-1.3268728029748762,29985.376822263366,29976.25944742291,0.030410693929190647,34.27323074573515,0.5423412344718399
2025-04-23 01:11:00+00:00,29982.42931964566,29998.837409883497,29970.354888904065,29982.51333418515,974,53.06505715300555,29980.655977138926,29983.040278199907,-0.9450045494486403,-1.2504991522696292,29985.177975277344,29976.330338996922,0.0295110531044298,40.11948254780267,1.0
2025-04-23 01:16:00+00:00,29982.321060031198,29989.81434017376,29967.631259262027,29982.857978146825,894,53.80169193066404,29980.86569152063,29983.033129178217,-0.6601956953491026,-1.132438460885524,29984.95589191851,29976.42706370538,0.028447736835695063,38.47735504683244,1.0
2025-04-23 01:21:00+00:00,29981.652865937995,29992.968806516645,29966.594075221947,29982.726603151496,828,53.45727108135495,29981.04292119976,29983.02110854972,-0.440011314181902,-0.9939530315447997,29984.968926706937,29976.423137041133,0.028504307093868017,37.62602291571955,0.9761590442760546
2025-04-23 01:26:00+00:00,29982.02853394192,29983.67375894248,29966.25314015565,29983.97180368932,295,56.31201270023148,29981.321862389243,29983.05839071206,-0.16315557304915274,-0.8277935398456704,29985.027255783956,29976.394682111364,0.02879375903237669,40.11250389419163,1.0
2025-04-23 01:31:00+00:00,29980.33826362881,29989.320234541578,29974.484977501743,29979.21551414273,329,44.9666336960629,29981.121257794337,29982.907689670126,-0.3238055907168018,-0.7269959500198967,29984.613593611946,29976.356450029467,0.02754172781550909,36.5492657349256,0.3285870773347921
2025-04-23 01:36:00+00:00,29980.584749374604,29995.625283624147,29972.264949135573,29981.516825747905,468,50.195182185249166,29981.158930932772,29982.853145986905,-0.2624004840217822,-0.6340768568202738,29984.667274496023,29976.3670138378,0.027685515290846292,42.67202180022069,0.6380095321625644
2025-04-23 01:41:00+00:00,29980.152522645185,29995.395594230013,29967.204987745947,29980.042143256625,475,47.10669718512264,29981.05257020171,29982.742910585715,-0.3289392403748934,-0.5730493335311978,29984.111718044034,29976.510705827168,0.025353346611826668,45.38521127031696,0.40170594886401567
2025-04-23 01:46:00+00:00,29981.613464610306,29995.245519662265,29967.78152353864,29981.418082011834,406,50.186452381827664,29981.087380850295,29982.690956523995,-0.2675606531629455,-0.5119515974575474,29983.73618222938,29976.668726472122,0.023573742599029394,50.62501147131511,0.601872820941291
2025-04-23 01:51:00+00:00,29983.144056196823,29987.822989460296,29980.85664793421,29983.66886687426,129,54.820654883870226,29981.3332366621,29982.729305949495,-0.03687310261011589,-0.4169358984880611,29984.16815873379,29976.502750464544,0.025568120412981045,49.43146266496375,0.9030700785671507
2025-04-23 01:56:00+00:00,29982.33737841223,29996.77124371121,29974.13419080579,29983.927679605014,205,55.33520679468149,29981.580326466188,29982.77630099481,0.16493124289627303,-0.3005624702111943,29984.619473113875,29976.63259838215,0.026640119930117223,57.62342998843305,0.9365130764452514
2025-04-23 02:01:00+00:00,29982.467764813795,29986.182082598614,29966.2103735658,29984.0204576944,626,55.530727951038685,29981.812719916492,29982.82509145362,0.3285616034263512,-0.17473765548368522,29985.029594278043,29976.77573093975,0.027530403040825262,51.87244097473674,0.9492208586530138
2025-04-23 02:06:00+00:00,29982.146940786544,29997.907868738468,29967.005062172306,29981.656033622163,592,49.57474373266464,29981.79779741227,29982.779246048467,0.2644027108581213,-0.08690958221532392,29985.054241559024,29977.05686113058,0.026674779394439116,61.885294336209434,0.406166249264005
2025-04-23 02:11:00+00:00,29980.837480494414,29989.96752871171,29965.19322807117,29981.267869747844,677,48.652178908154376,29981.747328110894,29982.71997638962,0.1801579963794211,-0.033496066496374925,29984.961300810843,29977.478685443086,0.024957674735958568,53.376908268024664,0.3248498979837795
2025-04-23 02:16:00+00:00,29980.67066680788,29994.879470005293,29967.48613079605,29981.24040826641,113,48.58329513742718,29981.699050030467,29982.66195411028,0.10991056063357973,-0.004814741070383995,29984.982650465347,29977.57314516476,0.02471377412877924,57.683213801995144,0.31877837135589976
2025-04-23 02:21:00+00:00,29979.19497015421,29984.08247097552,29976.975065983108,29979.843755678878,427,45.08694783450673,29981.52235533032,29982.551436524736,-0.057793027750449255,-0.015410398406397047,29984.914302949917,29977.75348853928,0.023884242227301847,47.495811748725835,0.010604682170566947
2025-04-23 02:26:00+00:00,29980.670843388103,29996.85358218658,29979.769021199245,29980.603078342418,705,47.30719621616923,29981.434805140994,29982.47503032151,-0.12795336995986872,-0.037918992717091385,29984.889807664993,29977.884781205146,0.02336458413699531,60.16200639037698,0.20630095470996165
2025-04-23 02:31:00+00:00,29981.291709499368,29987.54708801073,29969.79044428245,29981.155055273557,150,48.923872941729975,29981.408162296477,29982.42326659414,-0.13743179319499177,-0.05782155281267147,29984.89669870099,29977.97619155438,0.023082640350735262,52.65639448144352,0.34879744821332864
2025-04-23 02:36:00+00:00,29982.957199587072,29984.268877815808,29982.081114366072,29982.04980542944,576,51.520420382358104,29981.46927116628,29982.408621058272,-0.07191565317407367,-0.060640372884951915,29984.66400683511,29978.644383160907,0.02007769029371704,59.93822985338321,0.6203832082630568
2025-04-23 02:41:00+00:00,29985.023662916406,29986.25219473781,29973.068951038567,29985.22974317109,591,59.41677093752739,29981.82741135721,29982.519253297993,0.23390445476252353,-0.001731407355456828,29985.20827104243,29978.61195495328,0.022000986809336806,52.0223872431599,1.0
2025-04-23 02:46:00+00:00,29985.890262615223,29994.136291920007,29982.3849172517,29986.056613452733,999,61.18707317430128,29982.230192509167,29982.65797330406,0.5368026876640215,0.10597541164843885,29985.78044422549,29978.71772092352,0.02355634923356813,55.842456843360715,1.0
2025-04-23 02:51:00+00:00,29984.713661510035,29988.293966836827,29983.497431033866,29987.15325788046,750,63.46343685353071,29982.699055877863,29982.834258973722,0.8554803152219392,0.2558763923631389,29986.6104185969,29978.351738921643,0.02754501755062968,53.630654797735495,1.0
2025-04-23 02:56:00+00:00,29984.19147406844,29986.01274706512,29977.61864581736,29983.126681095586,824,51.51627964371464,29982.739782089073,29982.845726507912,0.774199051236792,0.35954092413786953,29986.630414694628,29978.358613118784,0.027588770414039503,45.073410867099774,0.34986725715407563
2025-04-23 03:01:00+00:00,29984.594654098408,30001.11056669691,29973.61556357016,29984.248825831342,170,54.109058821007984,29982.883500540716,29982.90075001079,0.7912101874244399,0.4458747767951836,29986.776246598914,29978.365003482482,0.028053775713971964,45.377631944716065,0.4909594524373645
2025-04-23 03:06:00+00:00,29983.945736732032,29987.49112934395,29978.28713096312,29984.83151470563,754,55.44157340931589,29983.06902569928,29982.976466273332,0.8420036637253361,0.5251005541812142,29986.89257375506,29978.334647427975,0.028542963059303084,39.668106260424565,0.5634713771542375
2025-04-23 03:11:00+00:00,29983.36913943925,29990.53431641228,29973.37693473584,29984.53317816817,105,54.56792468487544,29983.208468791552,29983.037513798623,0.8484047129531973,0.5897613859356108,29986.935882123467,29978.823105462103,0.02705803044382054,42.44805353356551,0.5159297208815937
2025-04-23 03:16:00+00:00,29983.376035019584,29991.074784124503,29965.40863110901,29983.447131964484,944,51.3930111340558,29983.23119861755,29983.05357725611,0.7571151858355734,0.6232321459156034,29986.989747416843,29978.962270790387,0.026773448452942952,32.925057034723665,0.34315931041129843
2025-04-23 03:21:00+00:00,29984.16654609808,29985.40206771816,29973.41480717082,29984.41477781375,372,53.96312924932111,29983.34392044576,29983.106957670134,0.7541550806490704,0.6494167328622968,29987.017126048715,29979.372155614237,0.025497517946492312,39.24014128927117,0.48301835054701975
2025-04-23 03:26:00+00:00,29983.76907849598,29994.58444026831,29981.069006695303,29982.709188928024,622,49.04096630741831,29983.283469825023,29983.091358895934,0.607183177373372,0.6409700217645119,29987.00227300357,29979.516119350992,0.024967778197818796,43.11177364002107,0.21516724270986917
2025-04-23 03:31:00+00:00,29983.07616547445,29994.495007485137,29977.950669183607,29983.357166608952,253,50.87428561675824,29983.290488566352,29983.101782727816,0.5368053111560585,0.6201370796428212,29986.982328348036,29979.504893980004,0.024938710651200804,44.07130680615921,0.22078709278073513
2025-04-23 03:36:00+00:00,29982.44010074832,29982.596597617096,29980.905944774862,29980.493226086564,372,43.43625541711595,29983.024082615895,29982.999486388944,0.24708602602549945,0.5455268689193569,29986.980773899668,29979.163003076523,0.02607394883426444,36.60994410981738,0.0
2025-04-23 03:41:00+00:00,29981.694441380576,29995.195939957037,29965.043488765656,29982.965752386117,725,50.20498398139871,29983.018527355915,29982.99816348687,0.21452075215347577,0.4793256455661807,29986.903809886342,29979.13449655902,0.025912378228546362,33.997388068836585,0.33797709307089047
2025-04-23 03:46:00+00:00,29981.288988169552,29985.51735406368,29980.96747220345,29981.400036068186,938,46.41704256460726,29982.86438532851,29982.93549182339,0.061661520740017295,0.395792820600948,29986.91052945653,29979.102177233435,0.0260425926975942,36.835271873869225,0.14883707709720148
2025-04-23 03:51:00+00:00,29980.4586034308,29988.540456119223,29960.54704855261,29981.626209665767,277,47.03866807829451,29982.74646383682,29982.88414742505,-0.040760342471912736,0.3084821879863759,29986.899551144452,29979.1489895373,0.025849832682879614,38.262436185927896,0.1798761684271964
2025-04-23 03:56:00+00:00,29980.9661660692,29982.05221941966,29975.74126715637,29982.44811100813,986,49.33873588928878,29982.718049281702,29982.86704795772,-0.05497610722886748,0.23579052894332722,29986.883757343225,29979.285553612703,0.025341634517694188,38.16136809262622,0.29472347324124915
2025-04-23 04:01:00+00:00,29981.56774197226,29994.430595057376,29962.37171875223,29982.59091485576,297,49.74710019248803,29982.705941241136,29982.856219208625,-0.054095546387543436,0.1778133138771531,29986.7299723599,29979.714054513723,0.023399479358930015,40.425031449350755,0.525670771858966
2025-04-23 04:06:00+00:00,29981.39318185365,29981.985480972795,29976.000818940836,29980.58756343612,661,44.34659994865652,29982.504190973992,29982.76725231559,-0.21260068408446386,0.09973051428482972,29986.731518955785,29979.710956427196,0.02341497090300449,41.30676629789335,0.07582843970747237
2025-04-23 04:11:00+00:00,29980.34978194897,29995.790811243976,29965.576525592,29980.73554116114,131,44.823083092057075,29982.335748134672,29982.687577368357,-0.3225583303246822,0.015272745362927345,29986.764280802447,29979.636243169298,0.02377343836170165,40.99873257690889,0.11551777935762877
2025-04-23 04:16:00+00:00,29981.168647576076,29998.57069295589,29968.49854567036,29981.874215533528,332,48.47846309974609,29982.291792648848,29982.655680825814,-0.3141971820878098,-0.05062124012722008,29986.76763847032,29979.61532651183,0.023854405101156953,48.198274033365834,0.4529606082740722
2025-04-23 04:21:00+00:00,29980.759182190937,29981.77915152713,29976.560445033097,29979.09788441149,922,41.295068953725284,29981.987610911958,29982.5161593978,-0.525539537993609,-0.14560489970049786,29986.74927856003,29979.020500546165,0.025777299423771823,43.17084289477179,0.0
2025-04-23 04:26:00+00:00,29981.622772334405,29990.94155916548,29974.059394733864,29982.02137830124,989,49.740380281119116,29981.990826853795,29982.496756217544,-0.4519189135207853,-0.20686770246455535,29986.275875352327,29979.090380238715,0.023965483952804234,55.47975013735305,0.6666617564434805
2025-04-23 04:31:00+00:00,29982.205466949643,29989.49447327836,29979.51094008437,29983.525194969305,115,53.450069324400864,29982.13695715051,29982.537087148987,-0.2691262807820749,-0.21931941812805927,29985.488630981246,29979.514818318687,0.019924330255765326,53.97830072980808,1.0
2025-04-23 04:36:00+00:00,29982.304029136,29995.750252589754,29974.05199365623,29980.959719972638,195,47.067480907260304,29982.024839324044,29982.47522961266,-0.3274989895580802,-0.24095533241406347,29985.438387890994,29979.34836529664,0.02031199617009017,48.53454007474954,0.474900187371544
