timestamp,open,high,low,close,volume
2020-10-16 17:21:00+00:00,29998.97524423081,30017.99366923849,29980.00178675984,29999.555597102404,537
2020-10-17 01:21:00+00:00,29997.492269352,30013.31667385651,29988.953729333836,29997.406360862064,667
2020-10-17 09:21:00+00:00,29996.885739730827,30010.936914133134,29979.51762877265,29996.895658109683,101
2020-10-17 17:21:00+00:00,29996.6720629979,30014.25107689403,29982.672123137083,29995.62130153194,465
2020-10-18 01:21:00+00:00,29995.730250973236,29997.2283041709,29978.00717047314,29996.302481361574,442
2020-10-18 09:21:00+00:00,29995.226823045567,30009.970692815892,29987.774006909905,29995.4083544332,666
2020-10-18 17:21:00+00:00,29994.510462050966,29998.330309567795,29976.14514723791,29993.90289787553,745
2020-10-19 01:21:00+00:00,29994.352887601595,30004.54620860757,29975.883834661698,29993.550770348735,268
2020-10-19 09:21:00+00:00,29992.73491806285,30002.411330537718,29978.01744401237,29992.49500243956,883
2020-10-19 17:21:00+00:00,29990.464362041203,30001.846524148783,29981.213334685413,29990.88454339652,582
2020-10-20 01:21:00+00:00,29989.881058428793,30005.500066745546,29969.894509079393,29989.536307134975,375
2020-10-20 09:21:00+00:00,29990.72979270784,30001.258586336055,29986.947719195305,29991.548746939676,438
2020-10-20 17:21:00+00:00,29989.977409197607,30004.779745690263,29989.68176667686,29990.27119097716,461
2020-10-21 01:21:00+00:00,29989.971102314365,30009.154690082363,29974.635051851918,29990.46941597343,328
2020-10-21 09:21:00+00:00,29989.67607491863,29999.778865705273,29989.539781605185,29989.6369066775,861
2020-10-21 17:21:00+00:00,29988.19355676524,29990.83640615421,29978.694679922075,29986.56087454527,851
2020-10-22 01:21:00+00:00,29987.517125239377,30003.17118794419,29971.328170520737,29986.776536904563,964
2020-10-22 09:21:00+00:00,29987.888118772255,30006.93023319694,29982.423856416826,29988.75932389397,560
2020-10-22 17:21:00+00:00,29989.081397418733,30005.619519976874,29979.169327236876,29991.232181323,724
2020-10-23 01:21:00+00:00,29988.43468120884,29998.783212999082,29979.481068188707,29987.244008354526,625
2020-10-23 09:21:00+00:00,29988.77956541094,30000.52517135342,29976.336235006467,29987.35403367726,386
2020-10-23 17:21:00+00:00,29990.731531980935,30009.427803771472,29990.232291494525,29990.221123448136,942
2020-10-24 01:21:00+00:00,29990.308585015162,29998.499910985993,29971.03837625049,29991.478976168484,999
2020-10-24 09:21:00+00:00,29991.709866733087,30002.182263970688,29974.192492494636,29991.28899506937,392
2020-10-24 17:21:00+00:00,29991.608064343094,30006.06758687063,29977.97596137003,29991.6708080269,561
2020-10-25 01:21:00+00:00,29991.523495349935,30002.361264670726,29990.136170922786,29991.847326784835,436
2020-10-25 09:21:00+00:00,29991.381510481064,29993.794741330763,29989.459739185793,29992.37315431718,892
2020-10-25 17:21:00+00:00,29991.45066245659,30004.772093555108,29974.719597311585,29989.82231826466,564
2020-10-26 01:21:00+00:00,29991.707316706677,30005.168309719833,29989.161844931146,29991.561896614716,768
2020-10-26 09:21:00+00:00,29991.946133886882,30011.464658441066,29974.203501174994,29990.44676150326,466
2020-10-26 17:21:00+00:00,29990.071415536182,30007.13741738455,29980.482518375597,29990.763027602163,404
2020-10-27 01:21:00+00:00,29991.600592940347,30007.901617057407,29990.933387769965,29991.39714935987,731
2020-10-27 09:21:00+00:00,29990.78037641094,29993.636835259716,29978.79956405742,29989.902352924484,132
2020-10-27 17:21:00+00:00,29990.2917798864,29991.055344166984,29987.72197356111,29990.806497110312,800
2020-10-28 01:21:00+00:00,29991.308389988193,30008.98803615106,29985.231415778075,29989.880268485915,590
2020-10-28 09:21:00+00:00,29991.304358807694,29999.329643981415,29974.651753621893,29992.944223056547,417
2020-10-28 17:21:00+00:00,29991.430715748942,29993.08587647896,29986.8471044638,29992.155793668666,327
2020-10-29 01:21:00+00:00,29991.821037336114,29993.57375335676,29990.24158010867,29992.699948611877,719
2020-10-29 09:21:00+00:00,29991.744549348132,29998.378711071364,29991.470808058166,29991.878426364394,542
2020-10-29 17:21:00+00:00,29992.21886806657,30006.605987674327,29991.04809818321,29993.03528215946,806
2020-10-30 01:21:00+00:00,29992.17305950767,30010.091800907445,29988.395626488084,29992.175102913385,209
2020-10-30 09:21:00+00:00,29993.550842924848,30009.9037395927,29975.06517258339,29993.126048936578,395
2020-10-30 17:21:00+00:00,29994.32877158598,30004.461611128718,29987.40206807279,29993.660556823936,622
2020-10-31 01:21:00+00:00,29993.460536525083,29994.256034514303,29991.96430241087,29993.27949589053,922
2020-10-31 09:21:00+00:00,29995.04566975536,30013.18517964959,29978.269423949776,29995.37138651705,808
